hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
1028,11.51,17.46,8.0
1029,11.34,45.95,9.0
1030,13.36,34.84,12.0
1031,13.13,20.61,8.0
1032,11.22,15.7,7.0
1033,10.74,8.76,9.0
1034,,9.88,13.0
1035,8.11,11.77,9.0
1036,10.39,7.96,6.0
1037,8.86,10.33,7.0
1038,6.86,13.36,7.0
1039,7.04,14.28,15.0
1040,,18.72,13.0
1041,,26.65,18.0
1042,,26.81,17.0
1043,,18.83,19.0
1044,,20.16,17.0
1045,,18.66,12.0
1046,,24.61,12.0
1047,,28.18,11.0
1048,,18.99,11.0
1049,,14.94,12.0
1050,,12.57,10.0
1051,,14.42,9.0
1052,,15.79,10.0
1053,,22.73,14.0
1054,,21.54,22.0
1055,,15.9,12.0
1056,,13.45,8.0
1057,,11.53,7.0
1058,11.91,13.57,8.0
1059,11.89,16.18,9.0
1060,18.05,15.55,9.0
1061,12.89,13.2,8.0
1062,11.57,15.28,10.0
1063,16.46,17.58,9.0
1064,18.33,28.45,10.0
1065,20.89,34.35,11.0
1066,15.21,37.85,14.0
1067,15.89,47.83,20.0
1068,25.13,31.8,24.0
1069,23.01,10.72,31.0
1070,17.42,7.73,41.0
1071,13.47,6.46,33.0
1072,13.64,17.31,31.0
1073,11.93,15.06,30.0
1074,10.7,13.63,26.0
1075,9.29,13.04,24.0
1076,10.2,14.69,23.0
1077,13.33,21.21,20.0
1078,18.79,22.31,24.0
1079,25.15,23.7,28.0
1080,13.88,22.27,36.0
1081,10.44,16.49,38.0
1082,15.42,14.63,29.0
1083,13.99,28.83,25.0
1084,17.53,28.46,26.0
1085,10.02,26.98,48.0
1086,12.8,25.57,33.0
1087,15.81,27.39,28.0
1088,20.61,36.63,34.0
1089,25.74,53.86,38.0
1090,21.73,62.89,40.0
1091,24.06,55.2,30.0
1092,26.94,41.77,32.0
1093,36.23,17.8,30.0
1094,28.64,14.89,22.0
1095,20.99,11.14,32.0
1096,16.47,11.69,30.0
1097,13.89,21.31,38.0
1098,11.98,17.72,35.0
1099,12.7,16.94,37.0
1100,14.41,20.6,40.0
1101,19.06,30.52,36.0
1102,20.94,47.92,37.0
1103,25.9,56.53,29.0
1104,17.9,58.56,27.0
1105,10.54,73.7,19.0
1106,10.13,68.69,19.0
1107,10.9,70.09,17.0
1108,12.48,75.17,17.0
1109,16.76,55.28,18.0
1110,9.49,43.79,12.0
1111,17.15,36.67,14.0
1112,23.16,49.11,17.0
1113,22.57,20.92,15.0
1114,24.93,15.32,22.0
1115,26.67,18.33,21.0
1116,36.49,14.03,26.0
1117,41.66,11.29,40.0
1118,46.22,7.86,33.0
1119,111.61,6.92,21.0
1120,56.97,6.67,14.0
1121,28.87,8.16,10.0
1122,19.39,6.4,10.0
1123,15.94,7.15,8.0
1124,17.81,7.88,10.0
1125,24.22,9.56,12.0
1126,30.28,15.97,15.0
1127,35.07,11.51,18.0
1128,49.52,9.57,19.0
1129,43.36,12.07,16.0
1130,40.4,11.61,14.0
1131,45.44,9.17,8.0
1132,45.95,5.49,6.0
1133,44.66,4.27,4.0
1134,39.07,3.7,4.0
1135,45.16,4.2,4.0
1136,40.68,4.26,5.0
1137,32.74,4.65,7.0
1138,36.73,4.21,5.0
1139,52.03,4.27,7.0
1140,37.52,4.15,8.0
1141,31.38,4.8,8.0
1142,28.47,5.12,7.0
1143,25.66,4.58,8.0
1144,23.7,4.51,10.0
1145,24.76,5.12,10.0
1146,23.91,6.68,11.0
1147,21.51,10.45,11.0
1148,17.87,9.94,
1149,17.56,9.02,12.0
1150,24.68,11.59,15.0
1151,15.86,11.41,12.0
1152,13.25,8.0,10.0
1153,14.73,6.98,10.0
1154,22.53,7.44,
1155,12.54,9.22,9.0
1156,9.91,10.67,8.0
1157,8.4,14.88,8.0
1158,7.41,11.35,7.0
1159,7.99,13.24,6.0
1160,9.01,12.85,6.0
1161,8.75,13.73,7.0
1162,9.5,13.12,8.0
1163,9.01,9.36,8.0
1164,8.75,8.55,13.0
1165,9.31,8.65,16.0
1166,9.0,7.46,20.0
1167,9.06,7.63,21.0
1168,8.43,8.69,22.0
1169,8.29,9.18,24.0
1170,11.72,11.27,26.0
1171,12.43,10.43,29.0
1172,10.42,13.67,28.0
1173,15.15,19.07,32.0
1174,12.14,31.97,34.0
1175,11.86,45.64,29.0
1176,9.67,27.58,31.0
1177,8.83,25.07,40.0
1178,5.76,28.33,35.0
1179,5.32,41.26,34.0
1180,8.12,39.53,31.0
1181,14.18,47.0,30.0
1182,21.66,46.24,26.0
1183,29.6,44.78,31.0
1184,26.86,39.03,38.0
1185,33.64,37.74,50.0
1186,36.1,31.33,56.0
1187,25.0,29.18,66.0
1188,17.87,16.9,74.0
1189,15.5,11.17,70.0
1190,12.25,11.77,82.0
1191,12.32,13.05,74.0
1192,14.77,15.96,63.0
1193,13.36,17.32,49.0
1194,13.44,19.46,31.0
1195,14.8,15.54,26.0
1196,15.51,18.69,18.0
1197,19.65,49.95,20.0
1198,37.57,57.83,24.0
1199,44.61,79.83,27.0
1200,35.84,54.65,34.0
1201,23.51,18.71,40.0
1202,15.04,10.17,37.0
1203,18.8,8.13,32.0
1204,12.62,11.24,38.0
1205,14.87,10.16,42.0
1206,17.99,9.85,36.0
1207,20.75,14.73,38.0
1208,22.73,18.22,51.0
1209,22.04,18.09,57.0
1210,18.71,16.76,57.0
1211,13.18,19.09,66.0
1212,15.71,19.77,66.0
1213,20.88,16.78,40.0
1214,19.08,14.87,3.0
1215,19.29,13.72,37.0
1216,24.37,13.25,25.0
1217,20.41,13.14,19.0
1218,16.65,12.57,14.0
1219,16.98,13.86,10.0
1220,17.64,14.65,13.0
1221,23.65,16.23,16.0
1222,51.27,20.07,26.0
1223,58.56,32.36,22.0
1224,23.04,32.7,13.0
1225,11.26,45.6,
1226,14.24,55.89,
1227,21.37,35.63,
1228,19.45,19.93,17.0
1229,21.27,20.08,
1230,20.18,20.04,
1231,22.01,22.25,
1232,28.63,25.41,
1233,22.6,29.27,
1234,26.38,28.88,49.0
1235,,29.03,33.0
1236,62.64,27.9,32.0
1237,41.9,31.0,25.0
1238,29.26,27.43,40.0
1239,22.48,21.81,49.0
1240,19.8,22.85,29.0
1241,13.08,29.09,16.0
1242,12.45,25.19,13.0
1243,14.87,21.08,14.0
1244,16.05,25.8,16.0
1245,26.62,27.04,18.0
1246,19.73,25.6,25.0
1247,20.9,18.59,35.0
1248,22.55,18.04,28.0
1249,25.58,20.0,20.0
1250,28.3,21.0,17.0
1251,29.5,25.0,14.0
1252,25.31,31.0,15.0
1253,28.32,31.0,17.0
1254,29.46,46.0,18.0
1255,27.75,34.0,23.0
1256,29.55,36.0,30.0
1257,36.44,50.0,27.0
1258,30.75,37.0,26.0
1259,19.39,16.0,22.0
1260,13.69,13.0,20.0
1261,10.32,10.0,12.0
1262,15.6,8.0,9.0
1263,21.12,7.0,8.0
1264,15.83,6.0,6.0
1265,15.88,9.0,4.0
1266,13.0,12.0,7.0
1267,12.95,20.0,17.0
1268,17.49,20.0,16.0
1269,20.73,27.0,18.0
1270,21.95,24.0,18.0
1271,20.94,19.0,19.0
1272,21.76,25.0,19.0
1273,23.84,29.0,20.0
1274,25.04,29.0,19.0
1275,27.59,28.0,18.0
1276,25.53,30.0,17.0
1277,28.35,35.0,19.0
1278,34.42,37.0,20.0
1279,37.61,21.0,34.0
1280,41.04,15.0,32.0
1281,37.55,26.0,27.0
1282,33.83,49.0,13.0
1283,28.95,36.0,11.0
1284,38.15,18.0,11.0
1285,,11.0,14.0
1286,32.81,9.0,12.0
1287,22.78,10.0,16.0
1288,22.11,12.0,18.0
1289,18.85,13.0,18.0
1290,20.08,12.0,19.0
1291,22.61,13.0,16.0
1292,20.28,18.0,15.0
1293,22.02,18.0,16.0
1294,24.19,26.0,19.0
1295,18.61,29.0,29.0
1296,15.67,23.0,28.0
1297,15.58,21.0,19.0
1298,16.83,24.0,15.0
1299,16.99,22.0,14.0
1300,14.44,27.0,19.0
1301,9.91,25.0,19.0
1302,8.75,22.0,18.0
1303,11.38,23.0,23.0
1304,14.29,20.0,27.0
1305,14.74,25.0,24.0
1306,17.47,30.0,27.0
1307,24.16,28.0,21.0
1308,29.85,27.0,12.0
1309,31.19,26.0,8.0
1310,35.41,26.0,9.0
1311,39.82,29.0,10.0
1312,34.89,28.0,12.0
1313,34.16,24.0,11.0
1314,28.32,22.0,11.0
1315,20.65,21.0,10.0
1316,23.28,20.0,14.0
1317,21.26,23.0,24.0
1318,18.82,34.0,21.0
1319,17.76,24.0,14.0
1320,14.88,19.0,14.0
1321,15.06,15.0,15.0
1322,12.31,15.0,14.0
1323,11.99,,12.0
1324,13.02,16.0,13.0
1325,11.82,17.0,14.0
1326,11.56,17.0,28.0
1327,12.07,19.0,26.0
1328,13.7,19.0,23.0
1329,15.25,,21.0
1330,17.7,20.0,29.0
1331,15.51,24.0,24.0
1332,12.18,30.0,26.0
1333,11.15,32.0,25.0
1334,14.75,25.0,24.0
1335,,21.0,31.0
1336,32.59,21.0,25.0
1337,36.0,20.0,22.0
1338,32.31,16.0,23.0
1339,32.4,17.0,23.0
1340,29.85,21.0,26.0
1341,27.22,28.0,41.0
1342,28.57,23.0,49.0
1343,26.18,20.0,37.0
1344,26.97,20.0,33.0
1345,26.03,17.0,31.0
1346,26.7,16.0,29.0
1347,22.07,17.0,23.0
1348,18.99,16.0,24.0
1349,15.32,19.0,24.0
1350,13.42,24.0,32.0
1351,14.27,22.0,35.0
1352,16.63,23.0,51.0
1353,17.47,22.0,55.0
1354,20.32,22.0,60.0
1355,21.12,23.0,62.0
1356,23.06,25.0,40.0
1357,24.16,27.0,25.0
1358,25.12,28.0,19.0
1359,27.39,28.0,25.0
1360,34.91,24.0,25.0
1361,43.01,24.0,27.0
1362,59.79,22.0,29.0
1363,74.47,24.0,23.0
1364,76.1,29.0,20.0
1365,78.82,34.0,21.0
1366,,34.0,25.0
1367,79.86,28.0,27.0
1368,43.53,33.0,30.0
1369,28.78,27.0,33.0
1370,23.11,23.0,26.0
1371,25.83,24.0,21.0
1372,28.38,23.0,33.0
1373,27.3,23.0,29.0
1374,19.94,25.0,30.0
1375,15.73,24.0,38.0
1376,14.89,30.0,44.0
1377,14.34,35.0,51.0
1378,12.45,35.0,60.0
1379,11.58,22.0,55.0
1380,16.24,25.0,30.0
1381,21.2,24.0,16.0
1382,16.14,20.0,13.0
1383,12.82,16.0,10.0
1384,10.73,15.0,10.0
1385,11.43,24.0,
1386,12.02,22.0,
1387,11.75,19.0,11.0
1388,13.01,19.0,24.0
1389,13.87,21.0,28.0
1390,19.76,21.0,28.0
1391,17.87,23.0,31.0
1392,16.09,31.0,35.0
1393,13.26,27.0,42.0
1394,18.05,30.0,49.0
1395,17.27,22.0,42.0
1396,17.58,22.0,39.0
1397,23.86,42.0,38.0
1398,21.79,34.0,40.0
1399,26.73,40.0,34.0
1400,34.79,51.0,40.0
1401,34.02,50.0,41.0
1402,34.44,35.0,35.0
1403,27.7,33.0,30.0
1404,19.21,28.0,19.0
1405,16.32,26.0,18.0
1406,11.24,27.0,27.0
1407,9.3,29.0,39.0
1408,8.31,26.0,34.0
1409,8.83,28.0,25.0
1410,10.06,24.0,22.0
1411,8.18,21.0,23.0
1412,8.48,23.0,30.0
1413,9.73,24.0,37.0
1414,13.93,29.0,38.0
1415,11.61,31.0,41.0
1416,9.87,26.0,58.0
1417,,,72.0
1418,10.44,26.0,74.0
1419,16.1,28.0,67.0
1420,17.38,31.0,49.0
1421,15.3,26.0,31.0
1422,14.76,30.0,22.0
1423,23.31,28.0,17.0
1424,29.4,34.0,17.0
1425,27.87,40.0,23.0
1426,36.48,43.0,23.0
1427,36.68,53.0,21.0
1428,33.23,59.0,22.0
1429,20.88,52.0,24.0
1430,14.67,51.0,24.0
1431,14.34,39.0,30.0
1432,15.13,27.0,32.0
1433,13.27,24.0,30.0
1434,13.96,20.0,26.0
1435,14.98,19.0,26.0
1436,,25.0,29.0
1437,13.35,30.0,27.0
1438,16.53,22.0,26.0
1439,24.91,24.0,21.0
1440,16.65,31.0,18.0
1441,13.06,31.0,
1442,15.17,,16.0
1443,10.56,30.0,16.0
1444,9.66,30.0,17.0
1445,9.08,31.0,19.0
1446,12.15,28.0,33.0
1447,15.5,16.0,30.0
1448,11.97,16.0,31.0
1449,21.13,19.0,38.0
1450,22.12,19.0,43.0
1451,18.66,24.0,40.0
1452,27.72,40.0,33.0
1453,25.45,31.0,36.0
1454,22.26,24.0,31.0
1455,21.34,17.0,27.0
1456,21.36,15.0,26.0
1457,23.52,14.0,24.0
1458,23.97,16.0,24.0
1459,23.07,20.0,25.0
1460,21.56,21.0,23.0
1461,25.68,,19.0
1462,33.05,,20.0
1463,27.73,41.0,21.0
1464,25.44,65.0,19.0
1465,19.86,162.0,18.0
1466,17.56,43.0,18.0
1467,16.5,29.0,
1468,21.28,32.0,24.0
1469,12.83,26.0,24.0
1470,10.31,25.0,28.0
1471,9.24,19.0,22.0
1472,12.55,15.0,32.0
1473,12.03,20.0,42.0
1474,18.88,18.0,44.0
1475,15.7,13.0,53.0
1476,15.79,15.0,70.0
1477,18.76,11.0,53.0
1478,22.28,13.0,38.0
1479,21.92,12.0,27.0
1480,26.31,12.0,19.0
1481,33.35,14.0,18.0
1482,34.18,17.0,17.0
1483,31.98,18.0,15.0
1484,26.08,16.0,17.0
1485,24.71,20.0,25.0
1486,,23.0,41.0
1487,8.88,24.0,29.0
1488,7.68,19.0,28.0
1489,6.57,16.0,23.0
1490,7.49,35.0,23.0
1491,7.12,43.0,21.0
1492,7.72,26.0,22.0
1493,10.8,18.0,28.0
1494,10.68,13.0,30.0
1495,9.64,18.0,30.0
1496,12.63,21.0,29.0
1497,14.43,20.0,30.0
1498,15.95,16.0,32.0
1499,23.68,21.0,36.0
1500,28.32,23.0,38.0
1501,26.28,19.0,37.0
1502,23.99,18.0,31.0
1503,18.02,21.0,28.0
1504,17.33,20.0,28.0
1505,16.28,20.0,26.0
1506,19.32,21.0,25.0
1507,16.28,18.0,28.0
1508,14.85,20.0,28.0
1509,18.11,24.0,26.0
1510,23.23,22.0,30.0
1511,14.69,16.0,32.0
1512,15.68,15.0,26.0
1513,19.31,11.0,23.0
1514,14.64,12.0,21.0
1515,15.12,11.0,20.0
1516,14.88,9.0,23.0
1517,15.86,8.0,23.0
1518,14.99,9.0,25.0
1519,13.47,11.0,27.0
1520,15.86,11.0,27.0
1521,19.92,15.0,32.0
1522,21.95,19.0,35.0
1523,27.75,23.0,39.0
1524,33.43,25.0,41.0
1525,44.95,25.0,41.0
1526,33.05,19.0,39.0
1527,,16.0,32.0
1528,24.07,20.0,29.0
1529,21.61,17.0,28.0
1530,21.42,15.0,27.0
1531,19.73,18.0,28.0
1532,22.23,19.0,27.0
1533,36.33,26.0,28.0
1534,46.01,33.0,31.0
1535,34.73,18.0,27.0
1536,22.8,14.0,27.0
1537,22.76,14.0,
1538,24.15,13.0,25.0
1539,22.44,14.0,27.0
1540,21.17,16.0,28.0
1541,20.25,19.0,30.0
1542,20.76,20.0,40.0
1543,20.46,20.0,44.0
1544,19.06,21.0,40.0
1545,21.28,22.0,38.0
1546,23.28,21.0,46.0
1547,24.01,26.0,46.0
1548,,33.0,28.0
1549,32.37,30.0,18.0
1550,33.34,30.0,11.0
1551,36.67,28.0,11.0
1552,36.07,28.0,10.0
1553,28.84,,9.0
1554,27.01,25.0,16.0
1555,28.12,23.0,19.0
1556,30.39,22.0,18.0
1557,37.0,26.0,18.0
1558,31.4,27.0,25.0
1559,25.18,30.0,21.0
1560,24.74,23.0,21.0
1561,29.86,22.0,
1562,30.52,22.0,23.0
1563,31.37,23.0,29.0
1564,30.44,23.0,36.0
1565,30.41,25.0,36.0
1566,31.4,27.0,35.0
1567,28.75,29.0,34.0
1568,30.71,29.0,37.0
1569,42.86,31.0,41.0
1570,35.69,32.0,40.0
1571,37.99,34.0,40.0
1572,24.44,39.0,41.0
1573,19.12,42.0,41.0
1574,10.66,43.0,35.0
1575,10.36,43.0,33.0
1576,8.69,46.0,31.0
1577,8.17,34.0,29.0
1578,8.06,29.0,24.0
1579,7.54,30.0,22.0
1580,8.36,34.0,22.0
1581,9.95,35.0,24.0
1582,10.07,32.0,30.0
1583,9.53,22.0,23.0
1584,7.48,22.0,24.0
1585,7.11,,24.0
1586,6.62,20.0,
1587,6.74,16.0,25.0
1588,6.61,16.0,25.0
1589,6.89,,26.0
1590,8.0,17.0,27.0
1591,9.19,21.0,30.0
1592,9.63,23.0,32.0
1593,11.52,23.0,32.0
1594,12.11,27.0,30.0
1595,15.53,31.0,32.0
1596,18.17,33.0,33.0
1597,17.97,36.0,38.0
1598,16.84,39.0,40.0
1599,17.83,41.0,37.0
1600,18.65,40.0,40.0
1601,17.4,29.0,38.0
1602,13.72,28.0,37.0
1603,13.39,30.0,39.0
1604,11.22,34.0,39.0
1605,10.29,42.0,30.0
1606,13.19,28.0,33.0
1607,13.3,23.0,37.0
1608,12.2,19.0,34.0
1609,10.99,18.0,32.0
1610,10.1,17.0,35.0
1611,10.68,18.0,35.0
1612,14.54,18.0,47.0
1613,13.15,20.0,53.0
1614,18.63,19.0,44.0
1615,17.35,20.0,49.0
1616,18.22,22.0,
1617,18.95,23.0,53.0
1618,13.56,29.0,42.0
1619,12.0,26.0,27.0
1620,22.36,30.0,25.0
1621,32.59,33.0,16.0
1622,17.63,35.0,14.0
1623,9.29,35.0,11.0
1624,10.17,34.0,10.0
1625,8.32,43.0,10.0
1626,11.42,33.0,
1627,15.59,29.0,14.0
1628,11.43,31.0,13.0
1629,15.09,39.0,14.0
1630,12.99,39.0,29.0
1631,13.72,29.0,38.0
1632,9.94,22.0,27.0
1633,9.83,17.0,29.0
1634,8.26,15.0,31.0
1635,21.39,14.0,12.0
1636,20.6,15.0,6.0
1637,16.95,17.0,9.0
1638,18.38,18.0,9.0
1639,18.69,21.0,10.0
1640,26.16,20.0,9.0
1641,26.54,22.0,8.0
1642,26.77,23.0,9.0
1643,30.67,26.0,10.0
1644,36.58,24.0,9.0
1645,21.75,27.0,9.0
1646,19.97,24.0,7.0
1647,19.26,23.0,6.0
1648,16.1,23.0,7.0
1649,13.66,,7.0
1650,13.76,,8.0
1651,13.43,20.0,7.0
1652,11.59,21.0,7.0
1653,9.78,23.0,8.0
1654,9.13,27.0,9.0
1655,8.94,29.0,14.0
1656,14.12,29.0,9.0
1657,16.74,,8.0
1658,7.41,27.0,9.0
1659,7.11,30.0,6.0
1660,8.07,28.0,5.0
1661,14.01,26.0,4.0
1662,20.76,30.0,4.0
1663,29.24,29.0,4.0
1664,23.81,32.0,5.0
1665,27.74,32.0,5.0
1666,34.29,33.0,6.0
1667,36.25,40.0,6.0
1668,31.26,40.0,7.0
1669,23.31,37.0,8.0
1670,22.61,35.0,9.0
1671,14.63,40.0,8.0
1672,14.76,38.0,10.0
1673,31.13,37.0,9.0
1674,28.99,34.0,13.0
1675,24.28,33.0,21.0
1676,28.29,31.0,19.0
1677,30.54,39.0,13.0
1678,23.09,47.0,12.0
1679,19.91,49.0,9.0
1680,17.18,56.0,8.0
1681,13.07,57.0,8.0
1682,10.4,46.0,9.0
1683,9.39,56.0,10.0
1684,8.24,51.0,8.0
1685,6.97,56.0,10.0
1686,6.67,52.0,11.0
1687,5.99,53.0,12.0
1688,6.21,53.0,11.0
1689,6.24,59.0,13.0
1690,6.11,42.0,18.0
1691,7.21,26.0,23.0
1692,7.76,37.0,23.0
1693,9.43,22.0,22.0
1694,11.98,13.0,20.0
1695,13.88,10.0,19.0
1696,20.4,10.0,20.0
1697,16.12,,19.0
1698,10.78,11.0,15.0
1699,9.49,12.0,12.0
1700,10.22,14.0,12.0
1701,13.57,21.0,10.0
1702,17.55,32.0,12.0
1703,16.16,29.0,13.0
1704,11.63,22.0,9.0
1705,10.11,15.0,8.0
1706,17.05,21.0,7.0
1707,10.92,20.0,7.0
1708,10.83,16.0,8.0
1709,14.94,15.0,9.0
1710,13.99,14.0,10.0
1711,12.23,14.0,11.0
1712,14.18,,13.0
1713,18.12,,16.0
1714,18.65,,20.0
1715,16.41,12.0,26.0
1716,14.81,11.0,33.0
1717,14.09,10.0,36.0
1718,13.77,14.0,34.0
1719,14.78,14.0,32.0
1720,16.86,18.0,30.0
1721,18.69,18.0,26.0
1722,16.17,22.0,17.0
1723,16.45,25.0,17.0
1724,20.22,26.0,21.0
1725,31.96,20.0,22.0
1726,23.09,16.0,25.0
1727,14.9,17.0,26.0
1728,10.04,16.0,21.0
1729,8.96,13.0,19.0
1730,12.96,12.0,19.0
1731,10.3,10.0,20.0
1732,9.37,8.0,27.0
1733,10.99,11.0,14.0
1734,13.88,9.0,18.0
1735,19.49,4.0,27.0
1736,26.25,4.0,33.0
1737,23.08,6.0,36.0
1738,25.15,9.0,40.0
1739,26.34,4.0,40.0
1740,17.2,4.0,31.0
1741,16.1,5.0,15.0
1742,19.14,6.0,10.0
1743,17.91,6.0,10.0
1744,16.78,8.0,9.0
1745,,10.0,13.0
1746,17.75,7.0,10.0
1747,21.82,6.0,14.0
1748,21.25,4.0,11.0
1749,24.57,5.0,13.0
1750,36.37,6.0,14.0
1751,30.43,5.0,14.0
1752,54.28,6.0,18.0
1753,55.69,5.0,20.0
1754,29.87,6.0,23.0
1755,33.39,13.0,23.0
1756,13.97,9.0,24.0
1757,13.76,6.0,23.0
1758,11.98,5.0,22.0
1759,12.43,10.0,18.0
1760,19.51,9.0,20.0
1761,28.78,8.0,27.0
1762,18.27,11.0,25.0
1763,13.52,10.0,26.0
1764,11.97,7.0,30.0
1765,11.42,8.0,23.0
1766,,10.0,17.0
1767,11.48,13.0,17.0
1768,11.25,24.0,
1769,11.86,26.0,20.0
1770,13.06,15.0,16.0
1771,15.06,10.0,18.0
1772,17.65,9.0,22.0
1773,28.81,10.0,23.0
1774,27.49,8.0,29.0
1775,22.75,12.0,46.0
1776,14.12,8.0,30.0
1777,15.63,10.0,30.0
1778,13.58,13.0,29.0
1779,10.95,12.0,27.0
1780,14.82,15.0,28.0
1781,26.32,20.0,29.0
1782,33.4,15.0,30.0
1783,30.53,13.0,33.0
1784,32.86,12.0,35.0
1785,38.1,12.0,37.0
1786,23.68,17.0,36.0
1787,20.41,20.0,33.0
1788,22.51,24.0,33.0
1789,24.59,30.0,35.0
1790,20.23,34.0,30.0
1791,22.3,26.0,21.0
1792,21.23,20.0,23.0
1793,19.66,17.0,25.0
1794,18.7,16.0,20.0
1795,19.15,15.0,24.0
1796,17.15,19.0,27.0
1797,17.67,21.0,28.0
1798,16.16,25.0,29.0
1799,13.6,30.0,29.0
1800,12.33,24.0,27.0
1801,18.49,21.0,25.0
1802,16.76,19.0,23.0
1803,17.07,26.0,14.0
1804,18.82,27.0,11.0
1805,26.1,32.0,10.0
1806,21.04,19.0,10.0
1807,22.8,15.0,11.0
1808,26.67,14.0,12.0
1809,32.61,14.0,11.0
1810,45.72,12.0,6.0
1811,29.23,11.0,6.0
1812,21.7,10.0,10.0
1813,13.47,10.0,14.0
1814,11.63,9.0,28.0
1815,15.09,9.0,36.0
1816,18.72,,28.0
1817,9.55,10.0,28.0
1818,12.27,9.0,26.0
1819,8.9,8.0,26.0
1820,8.48,7.0,
1821,19.11,7.0,27.0
1822,26.6,,36.0
1823,33.52,,34.0
1824,40.38,8.0,28.0
1825,49.22,6.0,22.0
1826,27.82,5.0,20.0
1827,32.3,4.0,10.0
1828,17.69,4.0,8.0
1829,15.49,4.0,9.0
1830,13.94,5.0,10.0
1831,18.36,5.0,28.0
1832,19.11,7.0,21.0
1833,24.72,6.0,13.0
1834,89.56,8.0,14.0
1835,100.56,8.0,14.0
1836,75.36,9.0,12.0
1837,65.25,10.0,10.0
1838,33.87,10.0,13.0
1839,23.17,9.0,15.0
1840,22.98,11.0,19.0
1841,30.3,10.0,22.0
1842,31.9,11.0,18.0
1843,20.89,12.0,15.0
1844,18.41,14.0,10.0
1845,18.19,11.0,11.0
1846,27.95,16.0,9.0
1847,22.94,12.0,5.0
1848,17.63,12.0,4.0
1849,16.43,8.0,3.0
1850,15.49,6.0,3.0
1851,15.37,5.0,2.0
1852,14.72,5.0,2.0
1853,19.52,6.0,
1854,24.54,6.0,2.0
1855,22.69,5.0,2.0
1856,23.78,6.0,3.0
1857,19.71,9.0,
1858,11.88,9.0,2.0
1859,11.77,8.0,
1860,10.56,8.0,2.0
1861,11.19,11.0,6.0
1862,10.83,15.0,7.0
1863,11.39,15.0,5.0
1864,13.11,19.0,4.0
1865,12.1,27.0,4.0
1866,11.45,,5.0
1867,14.06,33.0,5.0
1868,19.31,15.0,4.0
1869,22.05,14.0,3.0
1870,30.02,15.0,3.0
1871,29.89,17.0,8.0
1872,,16.0,9.0
1873,15.5,17.0,7.0
1874,10.52,15.0,10.0
1875,8.42,12.0,8.0
1876,8.82,11.0,8.0
1877,10.77,9.0,7.0
1878,11.67,9.0,8.0
1879,9.45,11.0,11.0
1880,9.73,8.0,13.0
1881,10.04,9.0,13.0
1882,17.73,8.0,
1883,13.65,10.0,11.0
1884,14.96,19.0,12.0
1885,13.46,18.0,15.0
1886,15.83,20.0,15.0
1887,17.69,20.0,
1888,19.7,22.0,16.0
1889,15.39,27.0,16.0
1890,16.64,22.0,12.0
1891,18.06,24.0,13.0
1892,23.51,25.0,14.0
1893,16.47,20.0,10.0
1894,13.53,26.0,9.0
1895,13.4,32.0,12.0
1896,16.54,28.0,9.0
1897,10.38,25.0,9.0
1898,11.09,21.0,8.0
1899,10.49,19.0,8.0
1900,10.53,18.0,7.0
1901,10.76,20.0,7.0
1902,11.41,21.0,8.0
1903,11.45,28.0,7.0
1904,15.23,31.0,8.0
1905,21.0,37.0,11.0
1906,23.91,24.0,12.0
1907,26.77,25.0,20.0
1908,29.78,38.0,19.0
1909,34.48,37.0,27.0
1910,30.88,35.0,40.0
1911,22.4,42.0,40.0
1912,21.21,31.0,23.0
1913,21.8,23.0,17.0
1914,20.88,19.0,12.0
1915,22.78,15.0,13.0
1916,19.55,16.0,18.0
1917,23.96,18.0,17.0
1918,32.26,17.0,17.0
1919,28.02,29.0,16.0
1920,20.26,23.0,13.0
1921,35.95,17.0,13.0
1922,32.46,17.0,17.0
1923,14.48,,12.0
1924,14.55,,9.0
1925,13.73,18.0,11.0
1926,14.42,18.0,17.0
1927,14.52,17.0,19.0
1928,14.66,28.0,26.0
1929,19.28,24.0,51.0
1930,21.58,33.0,33.0
1931,24.38,42.0,26.0
1932,17.36,37.0,34.0
1933,16.74,29.0,22.0
1934,12.06,21.0,16.0
1935,12.28,20.0,17.0
1936,11.44,18.0,16.0
1937,11.78,17.0,23.0
1938,25.4,17.0,22.0
1939,17.66,18.0,16.0
1940,15.04,20.0,9.0
1941,15.39,21.0,8.0
1942,22.14,23.0,11.0
1943,24.86,17.0,13.0
1944,27.32,16.0,16.0
1945,18.1,17.0,
1946,18.63,16.0,
1947,15.9,14.0,
1948,16.21,14.0,
1949,20.13,15.0,
1950,25.51,16.0,
1951,28.76,18.0,
1952,31.17,20.0,
1953,34.31,26.0,
1954,37.25,30.0,
1955,42.0,34.0,
1956,33.3,36.0,
1957,30.61,33.0,
1958,27.88,37.0,
1959,25.12,28.0,
1960,25.69,22.0,
1961,24.2,20.0,
1962,25.76,19.0,
1963,25.99,20.0,
1964,24.36,20.0,
1965,20.35,21.0,
1966,18.75,23.0,
1967,15.42,22.0,
1968,10.58,25.0,
1969,8.44,23.0,27.0
1970,8.47,21.0,37.0
1971,9.74,20.0,21.0
1972,14.2,17.0,7.0
1973,14.25,22.0,7.0
1974,21.98,22.0,
1975,20.23,23.0,8.0
1976,24.01,30.0,10.0
1977,19.97,34.0,10.0
1978,,26.0,
1979,17.38,25.0,
