hour_of_year,pm2.5_2022,pm2.5_2023,pm2.5_2024
5387,13.0,20.0,21.0
5388,16.0,33.0,29.0
5389,14.0,46.0,25.0
5390,21.0,51.0,24.0
5391,21.0,53.0,48.0
5392,14.0,44.0,49.0
5393,23.0,42.0,33.0
5394,14.0,21.0,29.0
5395,2.0,2.0,17.0
5396,,3.0,13.0
5397,,,
5398,8.0,,
5399,12.0,,
5400,11.0,,
5401,16.0,,
5402,11.0,,
5403,15.0,,
5404,15.0,4.0,
5405,,11.0,
5406,21.0,13.0,
5407,18.0,8.0,6.0
5408,14.0,11.0,2.0
5409,12.0,15.0,14.0
5410,9.0,12.0,17.0
5411,10.0,22.0,23.0
5412,11.0,33.0,37.0
5413,9.0,,29.0
5414,12.0,35.0,32.0
5415,21.0,36.0,40.0
5416,22.0,31.0,41.0
5417,23.0,28.0,40.0
5418,17.0,24.0,41.0
5419,,16.0,
5420,,,
5421,,3.0,
5422,8.0,2.0,
5423,13.0,,
5424,5.0,,
5425,13.0,,
5426,16.0,6.0,
5427,18.0,7.0,
5428,14.0,2.0,2.0
5429,12.0,5.0,
5430,11.0,8.0,8.0
5431,12.0,9.0,6.0
5432,11.0,10.0,5.0
5433,14.0,14.0,7.0
5434,13.0,17.0,12.0
5435,22.0,17.0,21.0
5436,20.0,40.0,19.0
5437,24.0,47.0,25.0
5438,31.0,43.0,35.0
5439,39.0,33.0,45.0
5440,40.0,34.0,56.0
5441,34.0,9.0,47.0
5442,25.0,17.0,36.0
5443,5.0,13.0,14.0
5444,,11.0,
5445,4.0,2.0,
5446,9.0,6.0,
5447,11.0,2.0,
5448,15.0,5.0,
5449,14.0,,9.0
5450,12.0,5.0,14.0
5451,11.0,4.0,16.0
5452,17.0,10.0,9.0
5453,17.0,18.0,9.0
5454,24.0,12.0,8.0
5455,23.0,22.0,7.0
5456,20.0,22.0,8.0
5457,23.0,25.0,12.0
5458,26.0,37.0,26.0
5459,29.0,51.0,31.0
5460,31.0,60.0,28.0
5461,38.0,54.0,28.0
5462,43.0,35.0,34.0
5463,34.0,30.0,62.0
5464,36.0,29.0,58.0
5465,36.0,25.0,69.0
5466,26.0,13.0,39.0
5467,24.0,14.0,20.0
5468,12.0,7.0,10.0
5469,13.0,,
5470,6.0,,
5471,,,
5472,2.0,,
5473,9.0,10.0,
5474,7.0,,10.0
5475,7.0,3.0,10.0
5476,6.0,14.0,5.0
5477,9.0,15.0,2.0
5478,9.0,17.0,3.0
5479,,21.0,9.0
5480,17.0,22.0,6.0
5481,16.0,29.0,8.0
5482,16.0,35.0,24.0
5483,23.0,53.0,21.0
5484,24.0,60.0,25.0
5485,28.0,55.0,30.0
5486,35.0,50.0,24.0
5487,40.0,39.0,
5488,44.0,30.0,
5489,33.0,33.0,36.0
5490,19.0,26.0,12.0
5491,13.0,16.0,8.0
5492,11.0,3.0,3.0
5493,7.0,,2.0
5494,,,
5495,14.0,,
5496,14.0,,
5497,4.0,,
5498,,,2.0
5499,,,4.0
5500,8.0,,5.0
5501,8.0,,4.0
5502,,,4.0
5503,11.0,4.0,7.0
5504,12.0,9.0,8.0
5505,15.0,11.0,9.0
5506,15.0,21.0,15.0
5507,29.0,33.0,30.0
5508,41.0,31.0,34.0
5509,44.0,37.0,40.0
5510,34.0,45.0,39.0
5511,33.0,44.0,46.0
5512,24.0,25.0,54.0
5513,22.0,11.0,50.0
5514,18.0,11.0,37.0
5515,12.0,,18.0
5516,10.0,,5.0
5517,4.0,,
5518,,,
5519,5.0,,
5520,12.0,,
5521,10.0,,
5522,12.0,,3.0
5523,12.0,7.0,
5524,17.0,7.0,
5525,14.0,15.0,
5526,15.0,13.0,
5527,19.0,20.0,5.0
5528,21.0,18.0,8.0
5529,16.0,21.0,7.0
5530,20.0,22.0,14.0
5531,23.0,27.0,24.0
5532,26.0,46.0,
5533,41.0,53.0,
5534,43.0,45.0,34.0
5535,43.0,45.0,
5536,38.0,53.0,
5537,27.0,48.0,
5538,19.0,40.0,23.0
5539,13.0,37.0,4.0
5540,7.0,26.0,
5541,6.0,14.0,
5542,5.0,7.0,
5543,3.0,17.0,
5544,,17.0,2.0
5545,13.0,23.0,2.0
5546,12.0,27.0,
5547,12.0,30.0,
5548,13.0,29.0,
5549,9.0,22.0,
5550,13.0,28.0,
5551,8.0,24.0,2.0
5552,10.0,27.0,5.0
5553,10.0,31.0,7.0
5554,14.0,32.0,20.0
5555,16.0,37.0,25.0
5556,30.0,50.0,20.0
5557,39.0,55.0,19.0
5558,36.0,54.0,27.0
5559,31.0,52.0,26.0
5560,28.0,39.0,20.0
5561,17.0,38.0,26.0
5562,15.0,31.0,10.0
5563,10.0,24.0,
5564,3.0,24.0,
5565,,,
5566,,,
5567,5.0,17.0,3.0
5568,,15.0,10.0
5569,,10.0,9.0
5570,8.0,14.0,4.0
5571,,9.0,5.0
5572,,9.0,7.0
5573,4.0,16.0,7.0
5574,3.0,17.0,4.0
5575,5.0,12.0,7.0
5576,8.0,16.0,5.0
5577,10.0,22.0,16.0
5578,15.0,19.0,23.0
5579,21.0,32.0,
5580,20.0,52.0,27.0
5581,,41.0,22.0
5582,27.0,27.0,24.0
5583,37.0,30.0,
5584,25.0,30.0,43.0
5585,31.0,20.0,42.0
5586,15.0,10.0,32.0
5587,5.0,6.0,19.0
5588,10.0,11.0,5.0
5589,10.0,,
5590,9.0,3.0,
5591,4.0,,
5592,8.0,4.0,
5593,9.0,2.0,
5594,5.0,8.0,29.0
5595,5.0,9.0,21.0
5596,6.0,8.0,11.0
5597,10.0,9.0,11.0
5598,13.0,15.0,7.0
5599,16.0,8.0,7.0
5600,18.0,21.0,8.0
5601,13.0,19.0,17.0
5602,11.0,24.0,28.0
5603,26.0,21.0,35.0
5604,33.0,23.0,40.0
5605,36.0,10.0,40.0
5606,33.0,37.0,58.0
5607,36.0,40.0,
5608,35.0,,
5609,30.0,,66.0
5610,22.0,,38.0
5611,18.0,5.0,11.0
5612,14.0,8.0,
5613,12.0,,
5614,,2.0,
5615,6.0,6.0,
5616,11.0,6.0,
5617,6.0,7.0,
5618,3.0,12.0,12.0
5619,,16.0,11.0
5620,2.0,10.0,12.0
5621,4.0,10.0,7.0
5622,8.0,6.0,9.0
5623,9.0,11.0,4.0
5624,7.0,11.0,9.0
5625,7.0,,14.0
5626,10.0,16.0,27.0
5627,19.0,17.0,33.0
5628,19.0,32.0,28.0
5629,24.0,31.0,34.0
5630,19.0,15.0,52.0
5631,28.0,31.0,63.0
5632,28.0,15.0,58.0
5633,18.0,14.0,49.0
5634,13.0,23.0,31.0
5635,14.0,15.0,28.0
5636,17.0,,4.0
5637,4.0,,
5638,,,
5639,4.0,9.0,
5640,10.0,11.0,
5641,10.0,6.0,14.0
5642,8.0,10.0,19.0
5643,4.0,12.0,10.0
5644,5.0,8.0,5.0
5645,5.0,9.0,7.0
5646,8.0,8.0,
5647,12.0,11.0,4.0
5648,9.0,12.0,2.0
5649,14.0,17.0,11.0
5650,13.0,16.0,25.0
5651,15.0,19.0,28.0
5652,21.0,41.0,27.0
5653,26.0,52.0,25.0
5654,29.0,38.0,19.0
5655,49.0,44.0,33.0
5656,26.0,45.0,
5657,17.0,31.0,43.0
5658,21.0,28.0,33.0
5659,6.0,19.0,21.0
5660,,7.0,2.0
5661,4.0,,
5662,6.0,8.0,
5663,6.0,12.0,
5664,,17.0,
5665,7.0,21.0,22.0
5666,,20.0,3.0
5667,,14.0,
5668,9.0,16.0,
5669,7.0,15.0,4.0
5670,13.0,12.0,2.0
5671,13.0,17.0,7.0
5672,12.0,16.0,9.0
5673,14.0,20.0,11.0
5674,14.0,29.0,24.0
5675,19.0,32.0,37.0
5676,31.0,47.0,45.0
5677,34.0,44.0,39.0
5678,30.0,37.0,34.0
5679,18.0,33.0,36.0
5680,8.0,34.0,
5681,12.0,24.0,
5682,21.0,21.0,30.0
5683,20.0,16.0,18.0
5684,8.0,6.0,
5685,,,
5686,,,
5687,,4.0,
5688,11.0,8.0,5.0
5689,8.0,13.0,3.0
5690,10.0,4.0,2.0
5691,9.0,7.0,
5692,7.0,5.0,3.0
5693,11.0,11.0,6.0
5694,5.0,6.0,2.0
5695,11.0,8.0,6.0
5696,10.0,9.0,12.0
5697,8.0,12.0,16.0
5698,8.0,27.0,22.0
5699,10.0,35.0,22.0
5700,12.0,32.0,28.0
5701,12.0,28.0,37.0
5702,17.0,33.0,33.0
5703,,41.0,39.0
5704,47.0,25.0,43.0
5705,27.0,12.0,26.0
5706,7.0,9.0,18.0
5707,,5.0,14.0
5708,,5.0,15.0
5709,14.0,,
5710,18.0,,
5711,14.0,6.0,
5712,13.0,6.0,13.0
5713,14.0,13.0,13.0
5714,15.0,11.0,17.0
5715,20.0,10.0,6.0
5716,14.0,7.0,
5717,14.0,9.0,2.0
5718,11.0,11.0,
5719,15.0,8.0,9.0
5720,17.0,12.0,12.0
5721,14.0,17.0,16.0
5722,18.0,29.0,33.0
5723,19.0,25.0,40.0
5724,22.0,22.0,27.0
5725,22.0,21.0,26.0
5726,25.0,33.0,30.0
5727,31.0,32.0,35.0
5728,37.0,32.0,37.0
5729,39.0,27.0,42.0
5730,38.0,8.0,32.0
5731,13.0,,2.0
5732,11.0,,
5733,20.0,,
5734,15.0,,
5735,7.0,,
5736,,,10.0
5737,,2.0,7.0
5738,,,4.0
5739,,8.0,5.0
5740,,10.0,7.0
5741,3.0,14.0,8.0
5742,2.0,5.0,6.0
5743,,10.0,2.0
5744,4.0,13.0,8.0
5745,11.0,17.0,10.0
5746,13.0,25.0,26.0
5747,19.0,35.0,23.0
5748,28.0,45.0,33.0
5749,28.0,27.0,31.0
5750,25.0,47.0,32.0
5751,18.0,35.0,41.0
5752,15.0,28.0,2.0
5753,17.0,25.0,
5754,14.0,15.0,
5755,13.0,5.0,
5756,2.0,,
5757,,,37.0
5758,,,
5759,4.0,,
5760,6.0,2.0,
5761,8.0,11.0,
5762,,2.0,
5763,2.0,,
5764,3.0,,4.0
5765,8.0,,6.0
5766,12.0,11.0,10.0
5767,15.0,22.0,16.0
5768,21.0,26.0,6.0
5769,20.0,25.0,9.0
5770,17.0,29.0,15.0
5771,23.0,22.0,27.0
5772,25.0,26.0,22.0
5773,31.0,38.0,18.0
5774,41.0,30.0,21.0
5775,39.0,30.0,24.0
5776,28.0,23.0,27.0
5777,23.0,5.0,45.0
5778,19.0,9.0,44.0
5779,13.0,3.0,23.0
5780,13.0,,5.0
5781,10.0,4.0,
5782,5.0,12.0,
5783,6.0,12.0,
5784,10.0,14.0,3.0
5785,12.0,14.0,5.0
5786,16.0,26.0,2.0
5787,19.0,27.0,
5788,17.0,17.0,7.0
5789,16.0,11.0,5.0
5790,15.0,17.0,2.0
5791,25.0,20.0,13.0
5792,18.0,38.0,22.0
5793,19.0,48.0,16.0
5794,22.0,61.0,14.0
5795,29.0,50.0,9.0
5796,37.0,42.0,
5797,43.0,30.0,13.0
5798,46.0,31.0,18.0
5799,48.0,28.0,
5800,39.0,25.0,25.0
5801,27.0,19.0,27.0
5802,25.0,14.0,30.0
5803,22.0,,23.0
5804,17.0,,7.0
5805,5.0,,2.0
5806,,,11.0
5807,,,15.0
5808,,,10.0
5809,6.0,,5.0
5810,9.0,,18.0
5811,2.0,,
5812,7.0,6.0,
5813,3.0,,
5814,6.0,4.0,
5815,11.0,8.0,
5816,14.0,22.0,20.0
5817,12.0,26.0,22.0
5818,18.0,46.0,46.0
5819,13.0,56.0,
5820,19.0,61.0,
5821,21.0,62.0,
5822,29.0,54.0,
5823,31.0,33.0,
5824,27.0,30.0,
5825,24.0,32.0,
5826,24.0,19.0,5.0
5827,20.0,10.0,
5828,18.0,,
5829,6.0,,
5830,,,
5831,,,
5832,,,2.0
5833,,,16.0
5834,,,8.0
5835,3.0,18.0,6.0
5836,10.0,21.0,10.0
5837,12.0,18.0,9.0
5838,2.0,10.0,6.0
5839,10.0,13.0,14.0
5840,16.0,16.0,10.0
5841,13.0,18.0,13.0
5842,13.0,34.0,18.0
5843,16.0,36.0,22.0
5844,25.0,44.0,15.0
5845,26.0,46.0,12.0
5846,29.0,47.0,
5847,40.0,35.0,28.0
5848,31.0,32.0,
5849,25.0,24.0,
5850,20.0,18.0,3.0
5851,19.0,9.0,11.0
5852,14.0,,11.0
5853,4.0,4.0,21.0
5854,,,16.0
5855,,,33.0
5856,,,23.0
5857,2.0,12.0,
5858,,10.0,11.0
5859,2.0,8.0,
5860,6.0,10.0,
5861,5.0,11.0,
5862,8.0,6.0,
5863,11.0,17.0,
5864,14.0,15.0,7.0
5865,10.0,14.0,12.0
5866,18.0,28.0,
5867,20.0,41.0,
5868,33.0,38.0,14.0
5869,39.0,50.0,15.0
5870,40.0,30.0,
5871,36.0,31.0,
5872,34.0,33.0,
5873,28.0,28.0,
5874,15.0,17.0,6.0
5875,6.0,7.0,16.0
5876,3.0,,12.0
5877,2.0,,8.0
5878,,,6.0
5879,,,13.0
5880,,4.0,14.0
5881,3.0,,14.0
5882,11.0,15.0,7.0
5883,12.0,12.0,4.0
5884,10.0,12.0,5.0
5885,9.0,6.0,
5886,9.0,14.0,3.0
5887,6.0,11.0,5.0
5888,11.0,16.0,7.0
5889,11.0,17.0,8.0
5890,16.0,19.0,6.0
5891,14.0,27.0,10.0
5892,26.0,35.0,16.0
5893,33.0,40.0,16.0
5894,32.0,46.0,
5895,26.0,45.0,
5896,24.0,54.0,
5897,18.0,46.0,
5898,15.0,34.0,
5899,4.0,22.0,9.0
5900,,6.0,
5901,,,
5902,,,
5903,9.0,,4.0
5904,6.0,,14.0
5905,7.0,,8.0
5906,,6.0,3.0
5907,5.0,5.0,
5908,8.0,6.0,
5909,11.0,6.0,
5910,7.0,9.0,
5911,12.0,13.0,
5912,12.0,12.0,
5913,9.0,15.0,10.0
5914,12.0,21.0,
5915,15.0,29.0,5.0
5916,18.0,33.0,8.0
5917,23.0,44.0,7.0
5918,24.0,46.0,17.0
5919,24.0,52.0,24.0
5920,20.0,44.0,9.0
5921,11.0,38.0,23.0
5922,8.0,32.0,48.0
5923,5.0,22.0,
5924,3.0,10.0,23.0
5925,5.0,7.0,16.0
5926,12.0,,23.0
5927,5.0,,18.0
5928,,,
5929,4.0,,
5930,3.0,8.0,
5931,3.0,12.0,
5932,,6.0,
5933,3.0,11.0,
5934,,8.0,
5935,4.0,10.0,
5936,11.0,10.0,
5937,12.0,12.0,
5938,15.0,23.0,
5939,15.0,26.0,
5940,,29.0,
5941,17.0,43.0,
5942,39.0,49.0,17.0
5943,17.0,56.0,
5944,,52.0,
5945,,41.0,
5946,6.0,35.0,
5947,7.0,21.0,
5948,9.0,8.0,
5949,10.0,,9.0
5950,9.0,,3.0
5951,8.0,,6.0
5952,2.0,,12.0
5953,2.0,,18.0
5954,,6.0,10.0
5955,6.0,2.0,
5956,4.0,9.0,
5957,3.0,3.0,
5958,2.0,7.0,
5959,8.0,6.0,
5960,9.0,12.0,
5961,12.0,11.0,
5962,9.0,17.0,13.0
5963,9.0,20.0,
5964,,29.0,
5965,19.0,41.0,
5966,17.0,39.0,
5967,25.0,49.0,
5968,25.0,41.0,4.0
5969,15.0,41.0,14.0
5970,8.0,19.0,6.0
5971,4.0,14.0,14.0
5972,6.0,,3.0
5973,9.0,,2.0
5974,15.0,,
5975,7.0,,
5976,9.0,,3.0
5977,3.0,,
5978,8.0,2.0,
5979,8.0,4.0,
5980,9.0,4.0,3.0
5981,5.0,3.0,32.0
5982,11.0,7.0,
5983,14.0,5.0,
5984,14.0,3.0,
5985,18.0,8.0,
5986,23.0,17.0,
5987,20.0,24.0,9.0
5988,20.0,28.0,
5989,11.0,25.0,
5990,14.0,44.0,
5991,13.0,41.0,
5992,11.0,35.0,
5993,9.0,21.0,
5994,15.0,12.0,10.0
5995,15.0,6.0,6.0
5996,4.0,,
5997,3.0,,39.0
5998,4.0,,
5999,15.0,,18.0
6000,14.0,3.0,
6001,13.0,6.0,
6002,21.0,,
6003,26.0,,8.0
6004,18.0,4.0,11.0
6005,16.0,4.0,8.0
6006,10.0,,14.0
6007,21.0,,
6008,20.0,7.0,
6009,25.0,17.0,9.0
6010,22.0,22.0,
6011,23.0,24.0,
6012,20.0,40.0,
6013,21.0,43.0,3.0
6014,19.0,45.0,6.0
6015,24.0,44.0,15.0
6016,16.0,31.0,14.0
6017,17.0,25.0,
6018,9.0,18.0,
6019,4.0,8.0,6.0
6020,,,
6021,,,15.0
6022,15.0,,10.0
6023,28.0,,12.0
6024,25.0,,8.0
6025,17.0,,16.0
6026,23.0,10.0,11.0
6027,19.0,6.0,11.0
6028,13.0,2.0,8.0
6029,6.0,6.0,12.0
6030,11.0,6.0,
6031,14.0,3.0,
6032,11.0,11.0,
6033,17.0,7.0,
6034,13.0,20.0,
6035,22.0,25.0,13.0
6036,26.0,37.0,
6037,33.0,31.0,
6038,39.0,32.0,3.0
6039,32.0,51.0,14.0
6040,39.0,46.0,10.0
6041,22.0,37.0,7.0
6042,19.0,20.0,
6043,14.0,10.0,2.0
6044,,,4.0
6045,7.0,,16.0
6046,11.0,,18.0
6047,17.0,,22.0
6048,14.0,,30.0
6049,10.0,,19.0
6050,11.0,,26.0
6051,7.0,,73.0
6052,6.0,8.0,85.0
6053,11.0,8.0,47.0
6054,10.0,5.0,
6055,12.0,3.0,
6056,14.0,,
6057,18.0,9.0,6.0
6058,18.0,19.0,33.0
6059,19.0,19.0,25.0
6060,21.0,23.0,
6061,31.0,37.0,
6062,46.0,,10.0
6063,41.0,50.0,7.0
6064,35.0,40.0,24.0
6065,34.0,34.0,107.0
6066,23.0,15.0,
6067,17.0,6.0,
6068,13.0,,
6069,7.0,,5.0
6070,,,13.0
6071,9.0,,8.0
6072,2.0,,12.0
6073,4.0,3.0,9.0
6074,11.0,4.0,9.0
6075,14.0,4.0,6.0
6076,9.0,12.0,13.0
6077,5.0,18.0,13.0
6078,9.0,9.0,5.0
6079,6.0,2.0,
6080,8.0,7.0,
6081,7.0,11.0,58.0
6082,12.0,14.0,
6083,18.0,28.0,
6084,21.0,21.0,
6085,24.0,33.0,11.0
6086,25.0,41.0,17.0
6087,28.0,39.0,
6088,14.0,34.0,
6089,5.0,32.0,
6090,9.0,16.0,
6091,5.0,9.0,
6092,,,
6093,,,
6094,,,
6095,3.0,,
6096,,,
6097,9.0,,
6098,19.0,7.0,
6099,15.0,10.0,
6100,17.0,4.0,
6101,10.0,6.0,
6102,8.0,3.0,
6103,15.0,7.0,
6104,12.0,7.0,
6105,24.0,,
6106,15.0,20.0,
6107,18.0,22.0,
6108,24.0,21.0,
6109,23.0,27.0,
6110,20.0,36.0,
6111,19.0,39.0,31.0
6112,19.0,38.0,52.0
6113,18.0,34.0,36.0
6114,14.0,24.0,27.0
6115,4.0,11.0,28.0
6116,,,
6117,,,
6118,6.0,,89.0
6119,4.0,,52.0
6120,19.0,,
6121,23.0,8.0,
6122,19.0,4.0,
6123,15.0,,8.0
6124,14.0,8.0,17.0
6125,10.0,5.0,37.0
6126,11.0,8.0,
6127,12.0,7.0,
6128,11.0,7.0,71.0
6129,12.0,6.0,52.0
6130,14.0,21.0,57.0
6131,17.0,27.0,
6132,23.0,19.0,
6133,29.0,46.0,
6134,28.0,36.0,
6135,25.0,29.0,
6136,23.0,32.0,
6137,24.0,28.0,
6138,8.0,19.0,
6139,3.0,,
6140,4.0,4.0,
6141,2.0,,
6142,7.0,,
6143,14.0,,
6144,19.0,,
6145,15.0,3.0,
6146,22.0,,
6147,16.0,3.0,
6148,11.0,4.0,
6149,10.0,7.0,
6150,10.0,8.0,
6151,,10.0,
6152,15.0,10.0,
6153,21.0,13.0,
6154,22.0,26.0,
6155,22.0,30.0,
6156,21.0,39.0,
6157,25.0,36.0,
6158,27.0,45.0,
6159,26.0,47.0,
6160,25.0,38.0,
6161,24.0,44.0,
6162,19.0,29.0,
6163,19.0,15.0,
6164,12.0,4.0,
6165,3.0,,
6166,2.0,,
6167,2.0,,
6168,9.0,,
6169,6.0,,
6170,7.0,,
6171,8.0,6.0,
6172,7.0,4.0,
6173,2.0,7.0,
6174,8.0,9.0,
6175,10.0,5.0,
6176,8.0,11.0,
6177,14.0,15.0,
6178,19.0,24.0,
6179,19.0,28.0,
6180,16.0,34.0,
6181,33.0,43.0,
6182,38.0,51.0,
6183,32.0,39.0,
6184,20.0,18.0,
6185,17.0,8.0,
6186,17.0,14.0,
6187,9.0,16.0,
6188,4.0,10.0,
6189,,2.0,
6190,3.0,5.0,
6191,4.0,,
6192,6.0,,
6193,14.0,6.0,
6194,13.0,3.0,
6195,6.0,5.0,
6196,10.0,,
6197,4.0,,
6198,8.0,2.0,
6199,16.0,2.0,
6200,13.0,5.0,
6201,18.0,2.0,
6202,17.0,7.0,
6203,22.0,13.0,
6204,25.0,7.0,
6205,22.0,13.0,
6206,23.0,31.0,
6207,28.0,29.0,
6208,19.0,10.0,
6209,15.0,,
6210,12.0,16.0,
6211,8.0,19.0,
6212,4.0,8.0,
6213,4.0,7.0,
6214,,9.0,
6215,4.0,9.0,
6216,4.0,,
6217,,11.0,
6218,9.0,3.0,
6219,7.0,,
6220,3.0,6.0,
6221,,3.0,
6222,4.0,6.0,
6223,3.0,8.0,
6224,7.0,6.0,
6225,8.0,10.0,
6226,11.0,13.0,
6227,11.0,16.0,
6228,14.0,17.0,
6229,19.0,12.0,
6230,28.0,24.0,
6231,30.0,20.0,
6232,24.0,4.0,
6233,24.0,14.0,
6234,23.0,,
6235,13.0,,
6236,,2.0,
6237,,,
6238,,2.0,
6239,,13.0,
6240,,15.0,
6241,,24.0,
6242,7.0,17.0,
6243,4.0,6.0,
6244,4.0,14.0,
6245,4.0,12.0,
6246,3.0,13.0,
6247,,12.0,
6248,6.0,11.0,
6249,3.0,17.0,
6250,9.0,26.0,
6251,13.0,24.0,
6252,15.0,23.0,
6253,20.0,16.0,
6254,22.0,19.0,
6255,19.0,36.0,
6256,21.0,41.0,
6257,16.0,37.0,
6258,11.0,11.0,
6259,8.0,,
6260,2.0,,
6261,,,
6262,,,
6263,,5.0,
6264,,15.0,
6265,,19.0,
6266,,25.0,
6267,2.0,17.0,
6268,8.0,13.0,
6269,7.0,9.0,
6270,8.0,11.0,
6271,10.0,15.0,
6272,9.0,12.0,
6273,9.0,22.0,
6274,14.0,23.0,
6275,10.0,30.0,
6276,23.0,25.0,
6277,21.0,28.0,
6278,23.0,28.0,
6279,21.0,36.0,
6280,17.0,24.0,
6281,17.0,33.0,
6282,20.0,21.0,
6283,15.0,12.0,
6284,,,
6285,,,
6286,,,
6287,,,
6288,5.0,7.0,
6289,,19.0,
6290,,13.0,
6291,4.0,,
6292,8.0,5.0,
6293,6.0,3.0,
6294,9.0,8.0,
6295,12.0,10.0,
6296,13.0,12.0,
6297,14.0,13.0,
6298,16.0,20.0,
6299,21.0,34.0,
6300,39.0,42.0,
6301,45.0,34.0,
6302,29.0,34.0,
6303,35.0,29.0,
6304,33.0,32.0,
6305,25.0,28.0,
6306,20.0,31.0,
6307,12.0,17.0,
6308,,,
6309,,,
6310,,,
6311,,,
6312,,14.0,
6313,2.0,10.0,
6314,4.0,9.0,
6315,6.0,6.0,
6316,5.0,3.0,
6317,3.0,4.0,
6318,8.0,3.0,
6319,8.0,8.0,
6320,10.0,12.0,
6321,13.0,13.0,
6322,17.0,18.0,
6323,24.0,26.0,
6324,34.0,27.0,
6325,32.0,24.0,
6326,29.0,35.0,
6327,27.0,34.0,
6328,25.0,35.0,
6329,18.0,22.0,
6330,12.0,15.0,
6331,,7.0,
6332,,,
6333,,,
6334,,,
6335,8.0,7.0,
6336,16.0,12.0,
6337,16.0,12.0,
6338,,5.0,
6339,15.0,4.0,
6340,10.0,6.0,
6341,13.0,7.0,
6342,9.0,10.0,
6343,12.0,14.0,
6344,12.0,17.0,
6345,15.0,20.0,
6346,19.0,21.0,
6347,25.0,27.0,
6348,27.0,31.0,
6349,30.0,36.0,
6350,28.0,39.0,
6351,29.0,52.0,
6352,25.0,45.0,
6353,6.0,41.0,
6354,7.0,40.0,
6355,2.0,26.0,
6356,,,
6357,,,
6358,3.0,2.0,
6359,10.0,9.0,
6360,15.0,13.0,
6361,22.0,15.0,
6362,19.0,3.0,
6363,19.0,6.0,
6364,15.0,4.0,
6365,15.0,5.0,
6366,10.0,2.0,
6367,16.0,10.0,
6368,13.0,14.0,
6369,17.0,17.0,
6370,22.0,21.0,
6371,25.0,30.0,
6372,28.0,31.0,
6373,26.0,31.0,
6374,30.0,41.0,
6375,29.0,48.0,
6376,23.0,49.0,
6377,13.0,45.0,
6378,12.0,29.0,
6379,8.0,18.0,
6380,3.0,4.0,
6381,,,
6382,8.0,,
6383,14.0,,
6384,13.0,,
6385,20.0,5.0,
6386,17.0,4.0,
6387,14.0,10.0,
6388,12.0,5.0,
6389,13.0,9.0,
6390,16.0,12.0,
6391,13.0,6.0,
6392,13.0,12.0,
6393,20.0,13.0,
6394,24.0,20.0,
6395,26.0,20.0,
6396,31.0,26.0,
6397,37.0,39.0,
6398,36.0,40.0,
6399,36.0,39.0,
6400,43.0,48.0,
6401,42.0,39.0,
6402,24.0,27.0,
6403,19.0,15.0,
6404,12.0,,
6405,12.0,,
6406,14.0,,
6407,16.0,,
6408,13.0,,
6409,10.0,,
6410,,2.0,
6411,,6.0,
6412,7.0,6.0,
6413,6.0,5.0,
6414,5.0,7.0,
6415,7.0,5.0,
6416,7.0,12.0,
6417,12.0,14.0,
6418,19.0,18.0,
6419,19.0,18.0,
6420,27.0,,
6421,27.0,25.0,
6422,26.0,38.0,
6423,28.0,39.0,
6424,12.0,36.0,
6425,10.0,28.0,
6426,14.0,12.0,
6427,11.0,9.0,
6428,12.0,,
6429,,,
6430,,,
6431,,,
6432,2.0,,
6433,3.0,,
6434,5.0,,
6435,9.0,,
6436,12.0,,
6437,12.0,3.0,
6438,14.0,6.0,
6439,14.0,5.0,
6440,19.0,5.0,
6441,19.0,13.0,
6442,26.0,21.0,
6443,27.0,21.0,
6444,21.0,28.0,
6445,17.0,28.0,
6446,16.0,31.0,
6447,10.0,30.0,
6448,17.0,26.0,
6449,9.0,18.0,
6450,,19.0,
6451,,3.0,
6452,2.0,,
6453,3.0,,
6454,6.0,5.0,
6455,13.0,,
6456,10.0,5.0,
6457,7.0,16.0,
6458,4.0,16.0,
6459,,8.0,
6460,11.0,3.0,
6461,24.0,3.0,
6462,25.0,7.0,
6463,26.0,10.0,
6464,22.0,10.0,
6465,10.0,7.0,
6466,16.0,29.0,
6467,16.0,29.0,
6468,17.0,22.0,
6469,13.0,29.0,
6470,23.0,35.0,
6471,34.0,43.0,
6472,14.0,23.0,
6473,3.0,3.0,
6474,6.0,,
6475,16.0,,
6476,15.0,13.0,
6477,11.0,18.0,
6478,20.0,13.0,
6479,24.0,13.0,
6480,22.0,20.0,
6481,20.0,28.0,
6482,20.0,17.0,
6483,19.0,13.0,
6484,17.0,10.0,
6485,15.0,12.0,
6486,11.0,19.0,
6487,18.0,18.0,
6488,17.0,24.0,
6489,22.0,30.0,
6490,26.0,44.0,
6491,35.0,42.0,
6492,30.0,42.0,
6493,13.0,32.0,
6494,,29.0,
6495,2.0,36.0,
6496,9.0,32.0,
6497,11.0,8.0,
6498,14.0,7.0,
6499,6.0,4.0,
6500,14.0,,
6501,41.0,,
6502,47.0,13.0,
6503,35.0,17.0,
6504,33.0,17.0,
6505,10.0,12.0,
6506,19.0,8.0,
6507,17.0,11.0,
6508,15.0,8.0,
6509,15.0,9.0,
6510,10.0,7.0,44.0
6511,18.0,14.0,3.0
6512,17.0,7.0,
6513,21.0,17.0,
6514,30.0,25.0,
6515,27.0,25.0,
6516,18.0,22.0,
6517,4.0,23.0,
6518,,32.0,
6519,17.0,32.0,
6520,23.0,31.0,
6521,10.0,13.0,
6522,7.0,11.0,
